NU_INSCRICAO,race_label,composite_raw_equal,composite_decile,split
190002219699,Pardo,602.58,8,test
190002346778,Asian,578.5600000000001,7,val
190001917327,Pardo,438.2,1,val
190001998167,Pardo,446.86,1,test
190003142675,White,615.04,8,train
190002192817,Pardo,426.2,1,train
190003132714,White,609.06,8,val
190002199934,Pardo,548.8199999999999,6,train
190002345887,Pardo,359.14,0,val
190002584158,White,611.74,8,test
190002349390,White,646.8,9,test
190002684690,White,554.84,6,val
190002583929,Black,513.86,5,train
190002662376,White,585.16,7,train
190003166179,Black,490.96000000000004,3,val
190002226928,Pardo,405.38,0,val
190002136594,Black,438.73999999999995,1,train
190002434128,White,480.82,3,train
190002244843,White,640.68,9,val
190003314895,White,509.8,4,val
190001984364,Pardo,460.0,2,test
190002467757,Black,504.88,4,train
190002771999,Pardo,485.8,3,train
190002662736,Black,709.3,9,test
190001974399,Black,404.22,0,train
190003392152,Black,453.64,2,test
190003434316,Pardo,463.68,2,val
190002575260,White,470.0,2,train
190002433465,Pardo,501.62,4,train
190002984965,Pardo,556.0799999999999,6,test
190002531811,Pardo,426.48,1,train
190002139988,Black,488.91999999999996,3,val
190002336326,White,616.3199999999999,8,train
190002588316,White,545.26,6,train
190001982728,Pardo,449.96000000000004,1,train
190002591345,White,554.1,6,train
190002679162,White,516.1800000000001,5,train
190002423850,Black,436.53999999999996,1,test
190002168947,Pardo,369.9,0,train
190001927542,Pardo,495.1,4,train
190003200928,Pardo,423.67999999999995,1,val
190002346077,White,550.4200000000001,6,train
190002575242,Pardo,388.71999999999997,0,test
190002353315,Black,420.4799999999999,0,test
190002164691,Black,566.6600000000001,7,train
190002751218,Pardo,524.8399999999999,5,train
190003297451,White,460.52,2,train
190003039117,Pardo,513.26,5,test
190002366516,Pardo,590.1,7,train
190001950371,Pardo,527.08,5,test
190002653892,White,597.0600000000001,8,train
190002190134,White,504.46000000000004,4,test
190001989242,Black,505.43999999999994,4,val
190002989500,White,566.72,7,test
190002682618,White,412.71999999999997,0,train
190002990568,White,622.38,8,train
190002154790,White,569.86,7,train
190002360787,White,438.23999999999995,1,val
190002357600,White,616.9399999999999,8,train
190002403147,Black,535.0600000000001,6,train
190003430430,Pardo,474.85999999999996,3,val
190002165188,Pardo,688.98,9,train
190002634743,White,653.9200000000001,9,train
190003207261,White,480.55999999999995,3,train
190001970152,Pardo,543.4,6,val
190002312603,White,718.42,9,val
190003353489,White,534.92,5,train
190002343680,Pardo,455.82,2,val
190003320700,White,547.6400000000001,6,test
190002388077,White,682.3399999999999,9,test
190002640415,White,666.48,9,train
190003393829,White,615.54,8,test
190003002807,Black,458.93999999999994,2,train
190002342601,White,599.42,8,train
190003407124,Black,424.21999999999997,1,train
190002343598,Asian,502.56000000000006,4,train
190003238663,White,648.04,9,train
190003249434,Pardo,502.7,4,test
190002783047,Pardo,552.96,6,train
190002454581,Black,439.7,1,train
190003204163,Pardo,526.9399999999999,5,train
190003385580,Pardo,501.14,4,test
190002791643,Pardo,480.98,3,test
190001917813,White,519.74,5,val
190002356320,White,675.52,9,train
190003303897,Pardo,497.84,4,train
190002471152,Black,518.9399999999999,5,test
190002527670,White,499.98,4,test
190002701426,White,502.03999999999996,4,train
190002260484,Black,492.46000000000004,3,val
190003331008,Pardo,557.62,6,train
190002342449,White,488.34,3,train
190002239643,White,561.6800000000001,7,val
190002250731,Asian,700.42,9,train
190002333311,White,591.2,7,val
190003347526,Black,486.05999999999995,3,test
190002555094,Black,541.4399999999999,6,train
190002392574,Pardo,477.48,3,train
190002200150,Asian,583.9,7,train
190003353592,White,576.44,7,train
190002345930,White,493.36,3,val
190002245012,White,675.76,9,train
190002144008,White,451.14,1,train
190003018347,Pardo,721.4200000000001,9,val
190002440770,Black,427.91999999999996,1,train
190002234102,Pardo,615.9799999999999,8,test
190003231028,Indigenous,508.36,4,val
190002527630,Pardo,486.41999999999996,3,train
190002563754,Black,682.9,9,val
190003298049,White,626.62,8,train
190002338983,Black,482.93999999999994,3,train
190002244488,Pardo,433.76000000000005,1,train
190002619125,Pardo,464.0799999999999,2,train
190002652150,White,458.56000000000006,2,train
190003113260,Pardo,683.3199999999999,9,train
190002196515,White,553.72,6,train
190002662217,White,588.76,7,train
190002970732,White,503.32,4,train
190002299437,White,490.38,3,train
190002241281,Pardo,487.37999999999994,3,train
190003407402,Black,478.23999999999995,3,train
190002021609,Black,490.4,3,val
190003060364,White,491.18,3,val
190002381188,White,398.32,0,train
190002257631,Pardo,388.76,0,train
190002374297,White,619.38,8,train
190002542037,Pardo,419.41999999999996,0,test
190002363605,Pardo,432.86,1,train
190001971889,Pardo,393.26000000000005,0,train
190002239612,White,481.8,3,val
190003048836,Black,475.14,3,train
190002437708,Pardo,628.62,8,train
190003217379,Pardo,474.98,3,train
190003827735,White,584.22,7,train
190003009652,Pardo,536.24,6,val
190001964329,White,644.36,9,test
190002353853,White,576.36,7,train
190003297869,Pardo,423.06000000000006,0,test
190003348301,White,643.8399999999999,9,val
190002346193,Pardo,490.7,3,train
190002398165,White,594.14,8,val
190003060400,Pardo,638.88,9,train
190002639615,Pardo,439.84,1,val
190002537061,Black,370.58000000000004,0,val
190002356924,Black,501.06000000000006,4,train
190002168158,Pardo,511.5400000000001,4,test
190002987309,White,560.08,6,train
190003244588,Black,483.08000000000004,3,val
190003210464,Pardo,453.9,2,val
190002451172,White,769.0600000000001,9,test
190001921023,Pardo,430.96000000000004,1,train
190003417364,Black,481.26000000000005,3,train
190003289983,Pardo,496.18,4,test
190002318356,White,536.1800000000001,6,test
190003256440,White,410.41999999999996,0,train
190003190496,Pardo,447.56000000000006,1,test
190003304068,White,601.8399999999999,8,train
190002715639,Black,592.86,8,train
190003400057,White,705.76,9,train
190003187225,Pardo,568.7,7,train
190003297343,White,520.92,5,train
190003036575,Pardo,545.46,6,train
190001980958,Pardo,580.8,7,val
190001987425,Indigenous,455.06000000000006,2,val
190002139952,Black,369.76,0,test
190002768498,White,485.4200000000001,3,train
190002179512,Pardo,458.56000000000006,2,train
190003400058,White,602.28,8,train
190002970670,White,607.4399999999999,8,train
190003419498,Black,403.78,0,test
190002169166,Black,536.12,6,train
190001964289,Pardo,318.64,0,test
190002221527,White,402.08,0,test
190002409429,White,777.06,9,test
190002318946,White,549.96,6,train
190002378509,Pardo,477.78000000000003,3,train
190003001449,Black,531.7,5,val
190002633053,Black,434.03999999999996,1,train
190002405384,Pardo,555.42,6,train
190002826598,Black,486.1,3,test
190002347126,Asian,706.0,9,train
190002437539,White,432.67999999999995,1,val
190002588387,Pardo,488.05999999999995,3,train
190003441205,Pardo,390.88,0,val
190002558482,Pardo,581.7,7,train
190002638273,White,615.46,8,val
190003257600,Pardo,494.62000000000006,4,test
190002652490,White,544.88,6,train
190002343398,White,632.4,8,val
190002457627,Pardo,573.24,7,train
190002388281,Pardo,604.3399999999999,8,train
190002578818,Black,441.2,1,train
190002447695,White,677.92,9,val
190002457892,Pardo,584.24,7,test
190003314376,White,701.0,9,train
190003002800,Pardo,496.14,4,train
190002171943,White,525.0,5,train
190001980064,Pardo,540.6400000000001,6,test
190003028826,Pardo,454.6,2,train
190003393935,White,693.4599999999999,9,train
190002754510,Pardo,556.98,6,val
190002659347,White,513.9,5,val
190002471207,White,485.96000000000004,3,test
190002802954,Pardo,578.9,7,test
190003155250,Pardo,532.08,5,train
190003392188,White,417.9799999999999,0,val
190002665496,White,495.84,4,train
190002757946,White,583.78,7,train
190002793570,Pardo,445.53999999999996,1,val
190003405576,Pardo,478.0,3,val
190002373563,Black,587.32,7,test
190002694418,White,711.12,9,val
190002367123,Pardo,430.76000000000005,1,test
190003224387,Pardo,602.4399999999999,8,train
190002015213,Pardo,512.0799999999999,4,train
190003017423,White,510.08000000000004,4,train
190002309202,White,584.3,7,val
190002316187,Pardo,462.35999999999996,2,train
190002363054,Pardo,491.16,3,train
190002406984,Pardo,522.58,5,test
190002796637,White,502.02,4,train
190002757966,White,672.08,9,train
190002399651,Black,539.98,6,train
190002214501,White,437.08000000000004,1,test
190002370899,White,572.74,7,train
190002408758,White,500.48,4,val
190002367960,Pardo,678.1400000000001,9,train
190002388256,White,700.14,9,val
190002560926,White,447.38,1,test
190002987311,Pardo,561.52,7,test
190002257764,Pardo,608.62,8,train
190002207260,Pardo,693.36,9,test
190002537065,Pardo,433.32,1,train
190003210626,Pardo,452.52,1,train
190002329748,White,677.6,9,train
190002451170,Pardo,554.86,6,test
190003444521,Pardo,503.5799999999999,4,test
190002205247,Black,539.08,6,train
190002909542,Pardo,476.64,3,test
190002556459,Pardo,379.36,0,val
190002785949,Pardo,346.65999999999997,0,val
190003014113,White,465.18,2,train
190002784495,Pardo,467.66,2,test
190001986930,Pardo,664.78,9,train
190002446916,White,332.36,0,test
190002672371,White,521.9799999999999,5,test
190002547610,Pardo,480.32000000000005,3,train
190003398960,White,669.9200000000001,9,train
190002074725,Black,490.53999999999996,3,val
190003060360,White,475.46000000000004,3,train
190003196841,Pardo,496.02,4,train
190002359651,Pardo,311.64,0,train
190002405876,Black,494.91999999999996,4,test
190002175840,Pardo,403.46,0,train
190003129253,Pardo,593.32,8,test
190002546206,Pardo,550.74,6,test
190003249337,Pardo,606.3199999999999,8,train
190002150515,Pardo,510.18,4,train
190002067791,Pardo,460.2,2,train
190001931953,White,490.53999999999996,3,train
190002750839,Asian,416.43999999999994,0,test
190002336504,White,658.74,9,test
190002323267,White,605.9799999999999,8,train
190002378556,White,632.28,8,train
190002537747,Pardo,459.53999999999996,2,val
190003245517,Black,483.0,3,train
190001993046,Pardo,447.34,1,val
190003440987,Pardo,487.93999999999994,3,val
190003010865,White,520.2,5,train
190002869599,White,459.93999999999994,2,test
190001980932,Pardo,408.08000000000004,0,val
190002416229,Asian,435.26000000000005,1,val
190002427165,White,595.6600000000001,8,test
190003139148,White,555.3199999999999,6,train
190002001698,Pardo,436.71999999999997,1,train
190002316141,Pardo,682.2,9,test
190003314287,White,498.03999999999996,4,val
190002196530,Pardo,386.5,0,test
190002966173,Pardo,479.53999999999996,3,test
190002534124,White,577.86,7,train
190003190489,Pardo,673.26,9,train
190002236146,White,629.04,8,train
190002427509,White,647.74,9,train
190002416098,Black,449.52,1,train
190002406747,White,696.4,9,train
190002328831,Black,467.8,2,train
190001917824,Pardo,699.6,9,val
190002471163,White,575.52,7,train
190002219669,Pardo,395.76,0,train
190002343868,Black,503.48,4,train
190002667495,White,678.62,9,train
190002470790,White,558.54,6,val
190002402440,Pardo,552.3,6,train
190002183298,Pardo,504.93999999999994,4,train
190003413996,Pardo,418.16,0,train
190002999539,Pardo,582.8199999999999,7,val
190002183266,Pardo,366.64,0,val
190002687734,Black,618.74,8,train
190002771967,White,568.7,7,val
190002380483,White,665.3199999999999,9,train
190003129361,Pardo,408.1,0,train
190002190026,Pardo,452.8,2,test
190003207623,White,648.24,9,train
190002136603,Pardo,488.0799999999999,3,train
190002335693,White,476.34,3,train
190002364559,White,643.42,9,val
190003193535,Black,501.5,4,test
190002281659,Pardo,455.56000000000006,2,val
190002558795,White,618.1200000000001,8,train
190002366549,White,499.34,4,train
190002384219,Pardo,449.5799999999999,1,train
190002303032,Pardo,466.06000000000006,2,train
190002318474,Black,604.9,8,train
190003006472,Black,558.38,6,train
190002329277,White,540.7,6,val
190003162744,White,584.44,7,train
190002308276,Black,409.9799999999999,0,train
190003245773,Pardo,461.78000000000003,2,train
190002151016,White,487.62000000000006,3,val
190002312244,White,647.0400000000001,9,test
190002330086,White,674.6600000000001,9,train
190003129230,Pardo,614.1800000000001,8,train
190002974234,White,557.0799999999999,6,test
190001935056,Pardo,561.14,7,test
190002893188,Pardo,655.0799999999999,9,test
190002565832,Black,466.23999999999995,2,train
190003189932,Pardo,399.58000000000004,0,train
190002753046,Pardo,488.32,3,test
190003355473,White,423.9,1,train
190003190554,Pardo,574.6,7,train
190003348806,White,535.98,6,test
190002645772,White,539.08,6,train
190003245596,Black,534.4399999999999,5,train
190002555822,Asian,472.12,2,val
190002467869,Black,541.3399999999999,6,test
190002437561,Pardo,644.9,9,train
190002658847,Pardo,528.96,5,train
190002405464,Pardo,545.5,6,train
190002569574,Pardo,496.2200000000001,4,train
190002655562,Black,449.9599999999999,1,test
190002067903,Pardo,546.6600000000001,6,val
190002157643,White,580.24,7,val
190002736126,Pardo,526.6,5,train
190002754719,Pardo,504.7,4,train
190002406735,White,540.04,6,train
190002907704,Black,468.96000000000004,2,test
190002222873,Black,496.38,4,train
190002591363,Pardo,491.5200000000001,3,train
190003183884,White,417.82,0,test
190002908201,White,443.96000000000004,1,val
190002796783,Pardo,539.04,6,test
190002562440,White,591.9,7,val
190002168780,White,682.12,9,train
190002281763,White,603.6,8,test
190002758097,White,705.42,9,train
190002994014,Pardo,631.6,8,train
190002345982,Pardo,510.91999999999996,4,val
190002638183,Black,551.88,6,test
190002691402,White,617.54,8,train
190003067248,Black,488.14,3,train
190001999976,Pardo,507.5400000000001,4,train
190002332193,White,718.0,9,test
190002402180,White,576.12,7,val
190002221572,Pardo,485.82,3,val
190002225131,Pardo,547.86,6,train
190002207291,Pardo,489.0200000000001,3,train
190003337355,White,636.3799999999999,8,train
190003337577,Pardo,525.1600000000001,5,train
190002405688,White,600.64,8,train
190002993955,Pardo,518.86,5,val
190002795924,White,585.4399999999999,7,train
190002872794,Pardo,695.1,9,train
190002434202,White,702.86,9,train
190003013007,Pardo,529.0,5,test
190002893459,White,580.3,7,val
190003234576,Pardo,571.28,7,test
190002179505,White,502.17999999999995,4,train
190002172499,White,420.0,0,test
190002591521,Black,475.46000000000004,3,train
190003314832,White,436.66,1,train
190002377832,Pardo,501.26000000000005,4,train
190002384417,Pardo,458.8,2,test
190002789469,Pardo,503.15999999999997,4,train
190002662714,White,539.42,6,train
190003207723,White,657.22,9,train
190002387919,White,737.9,9,test
190002161954,White,598.72,8,train
190003193890,Pardo,554.6,6,train
190002357275,Pardo,530.0,5,train
190002989517,White,431.62,1,train
190002322065,White,493.03999999999996,3,train
190002325985,Pardo,601.4,8,train
190002554287,Pardo,641.4,9,train
190002168797,Pardo,627.1,8,val
190002977083,White,617.52,8,train
190002434243,Pardo,498.32,4,train
190003338092,Black,522.6600000000001,5,val
190002909512,White,711.82,9,train
190003404109,Pardo,511.17999999999995,4,train
190002374425,White,681.9799999999999,9,train
190001973988,Black,623.9399999999999,8,train
190003457428,White,512.26,4,train
190002437087,Black,517.48,5,val
190002991614,Pardo,420.84000000000003,0,train
190003017591,Pardo,503.56000000000006,4,val
190002427270,Indigenous,661.94,9,test
190002888358,Pardo,598.0,8,val
190002869642,Pardo,644.8399999999999,9,test
190003444108,Pardo,490.28000000000003,3,train
190002547795,Pardo,522.38,5,val
190002433457,Pardo,547.12,6,train
190002333309,Pardo,516.48,5,test
190002308745,White,592.6,8,train
190003444450,Black,449.12,1,train
190002410320,White,502.3,4,val
190003251820,White,627.24,8,test
190002796836,Pardo,474.43999999999994,3,val
190002315689,Pardo,565.12,7,train
190002263918,Pardo,567.4399999999999,7,test
190003382220,White,517.08,5,train
190002340399,White,408.58000000000004,0,test
190002983006,Pardo,478.43999999999994,3,train
190003413986,Black,523.86,5,test
190002340077,Black,465.9,2,val
190003348743,White,576.72,7,train
190002021527,Pardo,339.43999999999994,0,test
190002370116,Black,565.6800000000001,7,train
190002239737,White,573.6,7,train
190003395644,Pardo,444.12000000000006,1,train
190002670993,White,567.24,7,train
190002550847,Pardo,468.03999999999996,2,train
190002192675,White,435.38,1,val
190002402026,Pardo,478.9200000000001,3,val
190003231227,Pardo,516.5,5,test
190002377802,Pardo,612.78,8,test
190002467217,White,641.74,9,test
190003210533,Pardo,567.6600000000001,7,val
190002168171,Pardo,514.42,5,test
190002987589,White,411.8,0,train
190002594886,White,700.72,9,train
190003413844,Pardo,385.47999999999996,0,train
190002871868,White,491.0,3,val
190002701414,White,481.18,3,val
190002444168,Pardo,545.86,6,train
190002168837,Pardo,446.5799999999999,1,train
190003324024,White,562.3,7,train
190002332806,White,565.0,7,test
190002373836,Pardo,547.3,6,train
190002169113,Pardo,478.14,3,train
190002578837,Pardo,746.1,9,train
190002319173,Pardo,525.8,5,val
190002315693,White,718.14,9,val
190003344916,Pardo,541.3399999999999,6,train
190002396147,Black,522.5200000000001,5,train
190001935589,Pardo,444.2,1,val
190002203750,Black,399.73999999999995,0,train
190003200742,White,456.46000000000004,2,train
190003032223,Pardo,550.8399999999999,6,val
190003297472,White,710.8,9,train
190002594848,Pardo,642.1,9,train
190003441010,White,365.64000000000004,0,train
190002765009,Black,403.75999999999993,0,train
190002412693,White,627.54,8,val
190003393019,White,454.2,2,train
190002584076,Black,447.66,1,train
190002300365,White,551.36,6,val
190001983872,Pardo,538.58,6,test
190003347510,White,648.14,9,train
190001920295,Pardo,566.3,7,train
190002343098,Pardo,510.5,4,train
190002333384,Pardo,434.91999999999996,1,train
190002388178,Pardo,651.12,9,test
190002406739,Pardo,446.2,1,train
190003193336,Pardo,626.5400000000001,8,train
190003348230,Pardo,444.82,1,train
190002575923,Black,506.9,4,test
190002340131,White,476.28000000000003,3,val
190002373899,Pardo,474.21999999999997,3,test
190002325368,White,568.8,7,val
190002254353,Pardo,490.9799999999999,3,val
190003378905,White,738.9799999999999,9,train
190002645225,Pardo,523.62,5,train
190001950483,Pardo,440.9,1,train
190002342904,Pardo,647.9399999999999,9,train
190003827011,White,471.46000000000004,2,train
190002169059,Pardo,405.28000000000003,0,train
190003396530,White,489.82,3,val
190003399645,White,472.36,2,train
190003392994,White,641.04,9,train
190003230961,Pardo,458.34,2,val
190002571642,Pardo,393.48,0,train
190002795225,Pardo,597.36,8,train
190003396601,White,639.7,9,train
190002405286,White,692.98,9,train
190003360409,White,511.76000000000005,4,val
190002387767,Pardo,389.46000000000004,0,val
190003404163,Pardo,555.4,6,train
190002387844,Pardo,598.96,8,val
190002631364,White,585.0600000000001,7,test
190002336586,White,470.71999999999997,2,test
190003220790,Black,527.7,5,val
190002373678,White,495.43999999999994,4,test
190002234151,Asian,618.22,8,train
190002736280,Pardo,525.4,5,train
190003135979,Black,435.34,1,train
190003437675,Pardo,498.86,4,test
190002895888,Pardo,560.64,7,val
190002588073,Pardo,409.7,0,train
190002450433,White,502.58000000000004,4,train
190003258992,Pardo,497.5,4,val
190003350417,White,537.34,6,train
190002384352,White,569.1800000000001,7,test
190002546215,Pardo,625.64,8,train
190003293624,Pardo,456.32,2,train
190003356817,White,607.6,8,train
190002078608,Pardo,402.64,0,train
190002322869,Pardo,518.44,5,train
190002622792,Black,447.6,1,test
190003368882,White,520.32,5,test
190003404123,Pardo,578.9399999999999,7,train
190003334359,Pardo,436.21999999999997,1,val
190002244303,Indigenous,326.82,0,train
190002560826,Black,504.48,4,val
190002436991,Pardo,517.88,5,train
190002753051,Pardo,468.12000000000006,2,test
190002329811,White,634.08,8,train
190002175354,Pardo,539.52,6,test
190002353394,White,628.0,8,test
190003193325,White,538.1800000000001,6,train
190002895299,Pardo,732.78,9,val
190002557086,White,495.21999999999997,4,train
190001931151,White,571.28,7,val
190002349259,Pardo,479.28000000000003,3,train
190002412540,White,445.16,1,val
190001945893,White,473.0,2,val
190002670083,White,490.48,3,test
190002766709,Pardo,519.7,5,test
190001957760,Pardo,499.84,4,train
190002315604,Black,547.24,6,train
190002268408,Asian,541.0200000000001,6,train
190002412713,Pardo,465.36,2,train
190002335767,White,369.46,0,train
190003348137,Asian,609.14,8,test
190003334350,White,534.58,5,train
190002370363,Pardo,463.14,2,train
190003380302,White,500.87999999999994,4,test
190003048986,White,542.32,6,train
190003358748,White,565.68,7,train
190002356225,White,584.0799999999999,7,train
190002608892,Asian,500.08000000000004,4,train
190002897670,Pardo,652.78,9,train
190002417364,White,547.0600000000001,6,train
190002060910,Pardo,378.1,0,train
190003307373,White,623.74,8,train
190002144001,Pardo,532.9,5,train
190002168167,Black,482.06000000000006,3,train
190003139343,Pardo,457.82,2,train
190002222682,Pardo,494.86,4,train
190003348303,Black,510.36,4,train
190003145978,Pardo,488.86,3,test
190003187443,Black,427.16,1,val
190002584668,White,646.6,9,test
190001986717,Pardo,623.6,8,val
190002976111,White,394.09999999999997,0,val
190002463869,Pardo,589.26,7,train
190002679166,Pardo,490.82,3,val
190002531402,Pardo,433.7,1,val
190002003045,Pardo,411.38,0,val
190003350192,White,588.86,7,train
190002573917,Pardo,455.6,2,test
190002342756,Pardo,499.85999999999996,4,train
190003407126,White,529.3,5,val
190002395004,White,594.82,8,train
190002346406,White,580.96,7,val
190002584539,Pardo,581.46,7,train
190003129334,Pardo,542.3199999999999,6,train
190003659740,White,633.12,8,train
190001953344,Pardo,485.4,3,val
190002257757,Pardo,586.76,7,test
190003017566,White,557.1,6,val
190002387876,Pardo,537.2,6,train
190003447533,Pardo,494.78000000000003,4,train
190002457851,White,350.32,0,test
190002309369,White,502.23999999999995,4,test
190002527749,Black,442.4,1,train
190002281733,Pardo,497.53999999999996,4,test
190002196519,Pardo,469.62,2,train
190002219801,Pardo,479.4,3,train
190002718827,White,469.26000000000005,2,test
190003016287,Pardo,678.02,9,val
190003207576,Black,434.35999999999996,1,test
190002205232,Asian,648.4399999999999,9,train
190002584608,Pardo,471.56000000000006,2,train
190002778053,Pardo,470.23999999999995,2,train
190002381983,Black,472.73999999999995,2,train
190003132754,White,503.03999999999996,4,train
190003210676,Pardo,511.34,4,val
190002788065,Pardo,305.5,0,train
190002649838,Pardo,515.4599999999999,5,val
190003324107,White,571.22,7,test
190002790254,Black,494.03999999999996,4,train
190002987335,Black,444.46000000000004,1,train
190002427205,Pardo,485.93999999999994,3,val
190002147454,Pardo,563.46,7,test
190002343093,Pardo,592.18,8,train
190001910013,Pardo,439.17999999999995,1,train
190002154204,Black,420.5,0,val
190002335638,White,449.28000000000003,1,train
190003162743,Pardo,537.12,6,train
190002347097,White,617.4,8,train
190002409509,Asian,469.66,2,test
190002562429,Black,505.62,4,train
190002758072,Pardo,334.65999999999997,0,train
190002464649,White,563.7,7,train
190002984709,Pardo,589.58,7,train
190002398978,Pardo,485.23999999999995,3,train
190003440981,Indigenous,441.5799999999999,1,train
190002768545,White,529.6800000000001,5,val
190001996496,Pardo,574.6200000000001,7,val
190001985794,Pardo,628.6600000000001,8,train
190002157647,Pardo,443.82,1,train
190002234047,Pardo,619.68,8,train
190003071913,Pardo,550.0,6,test
190003196842,Pardo,458.46000000000004,2,train
190002651948,White,554.8399999999999,6,test
190002719110,Pardo,304.14,0,train
190002370266,White,575.24,7,val
190002978085,Pardo,399.21999999999997,0,val
190002394664,Pardo,588.6600000000001,7,val
190002234111,Pardo,563.4799999999999,7,train
190002001674,White,600.0600000000001,8,val
190003350420,White,478.34,3,test
190002295920,Pardo,393.15999999999997,0,train
190002349319,Pardo,539.72,6,train
190003007818,White,619.08,8,test
190001970931,Pardo,539.96,6,val
190003176299,Black,428.34,1,train
190002339893,Asian,528.38,5,train
190002388414,Pardo,743.14,9,train
190001961942,White,458.06000000000006,2,train
190002553469,Pardo,596.32,8,val
190002680262,Pardo,582.78,7,train
190002786085,White,562.0,7,train
190003259905,Pardo,472.62,2,test
190002208152,Pardo,395.52,0,train
190002161194,White,424.56000000000006,1,val
190002356184,Black,488.7,3,train
190003217375,Black,460.68,2,train
190003057010,Black,436.16,1,train
190003256489,Black,446.66,1,train
190002157687,Black,443.34,1,train
190002725731,White,628.5600000000001,8,val
190003405597,White,648.5600000000001,9,train
190002679598,White,500.2,4,test
190002004113,Pardo,588.46,7,val
190002981630,Black,625.26,8,val
190002329578,White,616.9,8,test
190003258938,Pardo,564.6600000000001,7,test
190002447761,Black,610.76,8,test
190003067222,Pardo,482.21999999999997,3,val
190002650703,White,615.1,8,train
190002257078,White,589.58,7,train
190003193312,Pardo,389.73999999999995,0,val
190003392976,White,476.46000000000004,3,train
190002434111,White,601.6,8,train
190002470671,White,477.68,3,train
190002257881,Pardo,584.8799999999999,7,val
190002558580,Pardo,429.93999999999994,1,val
190002391356,Pardo,569.8199999999999,7,val
190003242144,Pardo,404.28,0,val
190002078213,Black,485.06000000000006,3,val
190002430107,Pardo,530.8399999999999,5,train
190003395661,White,418.34000000000003,0,test
190003051871,Pardo,499.94000000000005,4,test
190002322193,Pardo,544.36,6,test
190002679195,White,515.32,5,val
190001942287,Pardo,538.6,6,val
190002463867,White,580.74,7,val
190002325534,Pardo,478.43999999999994,3,test
190002377551,Pardo,703.3,9,train
190001969620,Pardo,571.3199999999999,7,train
190002970338,White,639.48,9,train
190002309047,White,504.4200000000001,4,train
190002969408,Pardo,553.62,6,train
190002296851,Pardo,560.24,7,train
190002732771,Pardo,521.3,5,train
190002555181,Pardo,475.3,3,train
190002342741,White,637.14,8,train
190002328856,White,474.9,3,test
190002694464,Black,485.34,3,train
190003841830,White,662.9,9,train
190002236036,Pardo,465.43999999999994,2,train
190002349344,White,688.3,9,train
190002973983,White,526.4399999999999,5,val
190003352063,White,552.4,6,val
190003262566,Pardo,476.17999999999995,3,test
190003252922,Black,399.38,0,train
190001991677,Black,541.78,6,train
190003035318,Pardo,485.73999999999995,3,train
190002346466,White,627.2,8,train
190003039887,Pardo,516.3399999999999,5,train
190003018341,White,745.48,9,test
190002326061,White,639.4399999999999,9,train
190003151914,White,574.9,7,train
190002136474,White,453.14,2,train
190002464568,Pardo,353.36,0,train
190002347055,Pardo,585.9399999999999,7,train
190002457829,Black,485.68,3,val
190002531791,Pardo,342.26000000000005,0,val
190002226840,White,569.28,7,train
190002551542,White,507.7,4,val
190003344133,Pardo,428.6,1,train
190002382028,White,506.23999999999995,4,train
190003403850,White,458.0200000000001,2,train
190003169395,White,386.40000000000003,0,val
190002584643,Pardo,435.66,1,test
190002179484,Pardo,575.9,7,train
190002568031,Pardo,491.78000000000003,3,test
190001992641,Pardo,460.7,2,train
190002321861,Pardo,546.1600000000001,6,train
190002441064,Black,440.2,1,train
190002340367,Pardo,681.08,9,train
190002555004,Pardo,615.4399999999999,8,test
190002722265,White,468.7799999999999,2,train
190002572865,Pardo,399.9,0,val
190002612444,Black,575.62,7,train
190003135857,White,597.88,8,train
190002208788,White,437.4,1,val
190002352717,Asian,665.62,9,test
190002581806,White,568.52,7,train
190002582390,Pardo,548.12,6,test
190003317988,Pardo,498.26000000000005,4,train
190002670904,Pardo,446.16,1,train
190002204767,White,613.6,8,test
190003297548,White,501.26000000000005,4,train
190003352058,White,570.08,7,train
190003200764,Black,522.28,5,test
190002446954,Black,621.86,8,train
190002679644,Pardo,387.16,0,val
190003310693,White,675.3799999999999,9,test
190002217916,Pardo,582.86,7,train
190002983938,White,740.02,9,train
190002281790,Pardo,529.12,5,test
190002578201,Pardo,576.1400000000001,7,train
190002665506,White,455.03999999999996,2,val
190002234019,Pardo,707.7,9,test
190002900891,Pardo,566.88,7,train
190002549245,Pardo,560.6200000000001,7,test
190002370241,Black,731.72,9,train
190002405414,Pardo,456.08000000000004,2,train
190001991640,White,600.9000000000001,8,train
190002312564,Pardo,529.62,5,test
190002672864,White,584.98,7,val
190002241385,White,297.3,0,train
190002619262,Pardo,508.64,4,train
190002877032,White,473.96000000000004,2,train
190003337341,White,442.58000000000004,1,train
190002146926,Pardo,450.43999999999994,1,test
190002363724,White,588.98,7,test
190003396799,White,537.28,6,train
190002869059,White,669.4799999999999,9,test
190002318714,White,447.56000000000006,1,test
190002391548,Pardo,492.2,3,test
190003310789,White,520.4399999999999,5,test
190002360587,Pardo,450.84,1,train
190002569514,Pardo,663.5799999999999,9,val
190002342847,White,443.58000000000004,1,train
190003416629,Pardo,487.7,3,val
190002398250,White,479.26000000000005,3,test
190003016277,Pardo,422.26000000000005,0,test
190002965833,Pardo,497.62,4,train
190002554877,Black,492.71999999999997,3,train
190002339683,White,572.68,7,val
190002467949,Pardo,551.22,6,val
190002560955,Black,610.28,8,train
